,price,address,beds,reception,bathrooms,contact_number
859,"£315,000","Doeshill Drive, Wickford SS12",2,,,
860,"£300,000","Horkesley Way, Wickford SS12",2,1,1,
861,"£165,500","Station Avenue, Wickford, Essex SS11",2,1,1,
862,"£297,500","Ethelred Gardens, Wickford, Essex SS11",3,2,3,
863,"£250,000","Station Avenue, Wickford, Essex SS11",2,1,1,
864,"£450,000","Ethelred Gardens, Wickford, Essex SS11",3,2,3,
865,"£300,000","Hill Avenue, Wickford SS11",2,2,1,
866,"£585,000","31 Castledon Road, Wickford SS12",4,3,2,
867,"£152,500","Barbour Green, Wickford, Essex SS12",2,1,1,
868,"£230,000","Barbour Green, Wickford, Essex SS12",2,1,1,
869,"£325,000","Roxwell Crescent, Wickford SS12",2,1,2,
870,"£500,000","Viking Way, Runwell, Wickford SS11",4,3,2,
871,"£375,000","Viking Way, Runwell SS11",4,3,3,
872,"£290,000","Berens Close, Wickford, Essex SS11",3,1,1,
873,"£192,000","Berens Close, Wickford, Essex SS11",3,1,1,
874,"£500,000","Brooklands, Wickford SS12",4,2,1,
875,"£205,000","Swan Lane, Wickford SS11",2,1,1,
876,"£300,000","Macgregor Drive, Wickford, Essex SS12",2,1,1,
877,"£198,500","Macgregor Drive, Wickford, Essex SS12",2,1,1,
878,"£400,000","Rectory Grove, Wickford SS11",3,,2,
879,"£250,000","The Wave, Wickford SS12",2,1,1,
880,"£380,000","Cranfield Park Road, Wickford, Essex SS12",3,,,
881,"£270,000","Maitland Road, Wickford SS12",2,1,1,
882,"£400,000","Tudor Way, Wickford SS12",4,,2,
883,"£350,000","Swan Lane, Runwell, Wickford SS11",3,1,1,
884,"£425,000","Wallace Drive, Wickford SS12",3,,2,
885,"£400,000","Tudor Way, Wickford SS12",4,2,1,
886,"£535,000","The Chase, Wickford SS12",5,3,2,
887,"£290,000","Stanmore Road, Wickford SS11",2,2,1,
888,"£190,000","Station Avenue, Wickford SS11",1,,1,
889,"£465,000","Beauchamps Drive, Wickford SS11",4,2,3,
890,"£85,750","Church End Lane, Runwell, Wickford, Essex SS11",1,1,1,
891,"£130,000","Church End Lane, Runwell, Wickford, Essex SS11",1,1,1,
892,"£290,000","Carlyle Gardens, Wickford SS12",2,1,1,
893,"£275,000","Thackeray Row, Wickford SS12",3,,,
894,"£400,000","Sandown Road, Wickford SS11",4,,1,
895,"£400,000","Robertson Drive, Wickford, Essex SS12",3,2,1,
896,"£185,000","Fletcher Drive, Wickford, Essex SS12",2,1,1,
897,"£171,500","Bruce Grove, Wickford, Essex SS11",3,1,1,
898,"£280,000","Fletcher Drive, Wickford, Essex SS12",2,1,1,
899,"£260,000","Bruce Grove, Wickford, Essex SS11",3,1,1,
900,"£315,000","Mersea Crescent, Wickford SS12",2,1,1,
901,"£285,000","Arran Court, Wickford SS12",2,1,1,
902,"£360,000","Crawford Chase, Wickford SS12",3,2,2,
903,"£699,995","Fieldway, Wickford SS12",3,2,1,
904,"£315,000","Sinclair Walk, Wickford SS12",2,,1,
905,"£425,000","Lilac Avenue, Wickford SS12",2,2,1,
906,"£325,000","Roding Way, Wickford SS12",3,1,2,
907,"£550,000","Louvaine Avenue, Wickford SS12",3,,1,
908,"£335,000","Fourth Avenue, Wickford SS11",2,1,2,
909,"£725,000","Church End Lane, Runwell, Wickford SS11",5,3,3,
910,"£575,000","Saxon Close, Runwell, Wickford SS11",4,3,2,
911,"£235,000","Bridge House Close, Wickford SS12",2,1,1,
912,"£320,000","Thorpe Close, Wickford SS12",2,1,1,
913,"£220,000","Wickford, Essex, . SS11",2,,2,
914,"£275,000","Haslemere Road, Wickford SS11",2,,1,
915,"£400,000","Victoria Crescent, Wickford SS12",3,2,2,
916,"£395,000","Charlotte Avenue, Wickford SS12",3,,1,
917,"£385,000","Woodberry Road, Wickford SS11",3,,,
918,"£600,000","Roxwell Crescent, Wickford SS12",4,3,3,
919,"£450,000","Rochford Close, Wickford SS11",4,2,3,
920,"£400,000","Saxon Close, Runwell, Wickford SS11",4,,,
921,"£205,000","Southend Road, Wickford, Essex SS11",2,,,
922,"£271,000","Ozonia Way, Wickford, Essex SS12",4,2,1,
923,"£410,000","Ozonia Way, Wickford, Essex SS12",4,2,1,
924,"£280,000","Fletcher Drive, Wickford SS12",2,2,1,
925,"£375,000","Laurel Avenue, Wickford SS12",3,2,1,
926,"£530,000","London Road, Wickford SS12",4,,,
927,"£234,000","Lower Southend Road, Wickford SS11",3,1,1,
928,"£240,000","Doeshill Drive, Wickford SS12",1,,1,
929,"£285,000","Ogilvie Court, Wickford SS12",2,1,1,
930,"£550,000","Southend Road, Wickford, Wickford, Essex SS11",6,,3,
931,"£325,000","Crouchview Close, Wickford SS11",2,,1,
932,"£220,000","Sinclair Walk, Wickford SS12",1,1,1,
933,"£325,000","Penrith Crescent, Wickford, Wickford, Essex SS11",2,,1,
934,"£400,000","Highcliffe Road, Wickford, Essex SS11",3,1,1,
935,"£295,000","Lucerne Walk, Wickford SS11",2,1,1,
936,"£349,000","David Avenue, Wickford, Essex SS11",3,,,
937,"£550,000","Fanton Chase, Shotgate, Essex SS11",4,2,2,
938,"£280,000","Highcliffe Road, Wickford, Essex SS11",3,1,1,
939,"£190,000","Golden Jubilee Way, Wickford SS12",1,1,1,
940,"£320,000","Egbert Gardens, Runwell, Wickford SS11",2,1,1,
941,"£700,000","Mount Road, Wickford SS11",4,3,1,
942,"£535,000","Louvaine Avenue, Wickford SS12",3,2,2,
943,"£475,000","Blake Hall Drive, Wickford SS11",4,2,1,
944,"£380,000","Saxon Close, Runwell SS11",4,2,2,
945,"£475,000","Camomile Drive, Wickford SS11",4,4,3,
946,"£124,500","Church End Lane, Runwell, Wickford SS11",1,1,1,
947,"£220,000","Bakers Court, Hodgson Way, Wickford, Essex SS11",2,1,1,
948,"£300,000","Kingsley Meadows, Wickford SS12",2,1,2,
949,"£400,000","Church End Lane, Runwell, Wickford SS11",4,2,2,
950,"£340,000","Terence Webster Road, Wickford SS12",3,2,2,
951,"£450,000","The Hastings, Wickford SS11",4,2,1,
952,"£280,000","Kingsley Meadows, Wickford SS12",2,1,1,
953,"£390,000","Glebe Road, Wickford SS11",3,,1,
954,"£325,000","Church End Lane, Runwell, Wickford SS11",2,,1,
955,"£500,000","Church End Lane, Runwell, Wickford SS11",4,,1,
956,"£369,500","Oak Crescent, Wickford SS11",3,,2,
957,"£400,000","Kingley Drive, Wickford SS12",4,2,1,
958,"£290,000","Shotgate, Wickford, Essex SS11",2,1,1,
959,"£315,000","Doeshill Drive, Wickford SS12",2,,,
960,"£300,000","Horkesley Way, Wickford SS12",2,1,1,
961,"£165,500","Station Avenue, Wickford, Essex SS11",2,1,1,
962,"£297,500","Ethelred Gardens, Wickford, Essex SS11",3,2,3,
963,"£250,000","Station Avenue, Wickford, Essex SS11",2,1,1,
964,"£450,000","Ethelred Gardens, Wickford, Essex SS11",3,2,3,
965,"£300,000","Hill Avenue, Wickford SS11",2,2,1,
966,"£585,000","31 Castledon Road, Wickford SS12",4,3,2,
967,"£152,500","Barbour Green, Wickford, Essex SS12",2,1,1,
968,"£230,000","Barbour Green, Wickford, Essex SS12",2,1,1,
969,"£325,000","Roxwell Crescent, Wickford SS12",2,1,2,
970,"£500,000","Viking Way, Runwell, Wickford SS11",4,3,2,
971,"£375,000","Viking Way, Runwell SS11",4,3,3,
972,"£290,000","Berens Close, Wickford, Essex SS11",3,1,1,
973,"£192,000","Berens Close, Wickford, Essex SS11",3,1,1,
974,"£500,000","Brooklands, Wickford SS12",4,2,1,
975,"£205,000","Swan Lane, Wickford SS11",2,1,1,
976,"£300,000","Macgregor Drive, Wickford, Essex SS12",2,1,1,
977,"£198,500","Macgregor Drive, Wickford, Essex SS12",2,1,1,
978,"£400,000","Rectory Grove, Wickford SS11",3,,2,
979,"£250,000","The Wave, Wickford SS12",2,1,1,
980,"£380,000","Cranfield Park Road, Wickford, Essex SS12",3,,,
981,"£270,000","Maitland Road, Wickford SS12",2,1,1,
982,"£400,000","Tudor Way, Wickford SS12",4,,2,
983,"£350,000","Swan Lane, Runwell, Wickford SS11",3,1,1,
984,"£425,000","Wallace Drive, Wickford SS12",3,,2,
985,"£400,000","Tudor Way, Wickford SS12",4,2,1,
986,"£535,000","The Chase, Wickford SS12",5,3,2,
987,"£290,000","Stanmore Road, Wickford SS11",2,2,1,
988,"£190,000","Station Avenue, Wickford SS11",1,,1,
989,"£465,000","Beauchamps Drive, Wickford SS11",4,2,3,
990,"£85,750","Church End Lane, Runwell, Wickford, Essex SS11",1,1,1,
991,"£130,000","Church End Lane, Runwell, Wickford, Essex SS11",1,1,1,
992,"£290,000","Carlyle Gardens, Wickford SS12",2,1,1,
993,"£275,000","Thackeray Row, Wickford SS12",3,,,
994,"£400,000","Sandown Road, Wickford SS11",4,,1,
995,"£400,000","Robertson Drive, Wickford, Essex SS12",3,2,1,
996,"£185,000","Fletcher Drive, Wickford, Essex SS12",2,1,1,
997,"£171,500","Bruce Grove, Wickford, Essex SS11",3,1,1,
998,"£280,000","Fletcher Drive, Wickford, Essex SS12",2,1,1,
999,"£260,000","Bruce Grove, Wickford, Essex SS11",3,1,1,
1000,"£315,000","Mersea Crescent, Wickford SS12",2,1,1,
1001,"£285,000","Arran Court, Wickford SS12",2,1,1,
1002,"£360,000","Crawford Chase, Wickford SS12",3,2,2,
1003,"£699,995","Fieldway, Wickford SS12",3,2,1,
1004,"£315,000","Sinclair Walk, Wickford SS12",2,,1,
1005,"£425,000","Lilac Avenue, Wickford SS12",2,2,1,
1006,"£325,000","Roding Way, Wickford SS12",3,1,2,
1007,"£550,000","Louvaine Avenue, Wickford SS12",3,,1,
1008,"£335,000","Fourth Avenue, Wickford SS11",2,1,2,
1009,"£725,000","Church End Lane, Runwell, Wickford SS11",5,3,3,
1010,"£575,000","Saxon Close, Runwell, Wickford SS11",4,3,2,
1011,"£235,000","Bridge House Close, Wickford SS12",2,1,1,
1012,"£320,000","Thorpe Close, Wickford SS12",2,1,1,
1013,"£220,000","Wickford, Essex, . SS11",2,,2,
1014,"£275,000","Haslemere Road, Wickford SS11",2,,1,
1015,"£400,000","Victoria Crescent, Wickford SS12",3,2,2,
1016,"£395,000","Charlotte Avenue, Wickford SS12",3,,1,
1017,"£385,000","Woodberry Road, Wickford SS11",3,,,
1018,"£600,000","Roxwell Crescent, Wickford SS12",4,3,3,
1019,"£450,000","Rochford Close, Wickford SS11",4,2,3,
1020,"£400,000","Saxon Close, Runwell, Wickford SS11",4,,,
1021,"£205,000","Southend Road, Wickford, Essex SS11",2,,,
1022,"£271,000","Ozonia Way, Wickford, Essex SS12",4,2,1,
1023,"£410,000","Ozonia Way, Wickford, Essex SS12",4,2,1,
1024,"£280,000","Fletcher Drive, Wickford SS12",2,2,1,
1025,"£375,000","Laurel Avenue, Wickford SS12",3,2,1,
1026,"£530,000","London Road, Wickford SS12",4,,,
1027,"£234,000","Lower Southend Road, Wickford SS11",3,1,1,
1028,"£240,000","Doeshill Drive, Wickford SS12",1,,1,
1029,"£285,000","Ogilvie Court, Wickford SS12",2,1,1,
1030,"£550,000","Southend Road, Wickford, Wickford, Essex SS11",6,,3,
1031,"£325,000","Crouchview Close, Wickford SS11",2,,1,
1032,"£220,000","Sinclair Walk, Wickford SS12",1,1,1,
1033,"£325,000","Penrith Crescent, Wickford, Wickford, Essex SS11",2,,1,
1034,"£400,000","Highcliffe Road, Wickford, Essex SS11",3,1,1,
1035,"£295,000","Lucerne Walk, Wickford SS11",2,1,1,
1036,"£349,000","David Avenue, Wickford, Essex SS11",3,,,
1037,"£550,000","Fanton Chase, Shotgate, Essex SS11",4,2,2,
1038,"£280,000","Highcliffe Road, Wickford, Essex SS11",3,1,1,
1039,"£190,000","Golden Jubilee Way, Wickford SS12",1,1,1,
1040,"£320,000","Egbert Gardens, Runwell, Wickford SS11",2,1,1,
1041,"£700,000","Mount Road, Wickford SS11",4,3,1,
1042,"£535,000","Louvaine Avenue, Wickford SS12",3,2,2,
1043,"£475,000","Blake Hall Drive, Wickford SS11",4,2,1,
1044,"£380,000","Saxon Close, Runwell SS11",4,2,2,
1045,"£475,000","Camomile Drive, Wickford SS11",4,4,3,
1046,"£124,500","Church End Lane, Runwell, Wickford SS11",1,1,1,
1047,"£220,000","Bakers Court, Hodgson Way, Wickford, Essex SS11",2,1,1,
1048,"£300,000","Kingsley Meadows, Wickford SS12",2,1,2,
1049,"£400,000","Church End Lane, Runwell, Wickford SS11",4,2,2,
1050,"£340,000","Terence Webster Road, Wickford SS12",3,2,2,
1051,"£450,000","The Hastings, Wickford SS11",4,2,1,
1052,"£280,000","Kingsley Meadows, Wickford SS12",2,1,1,
1053,"£390,000","Glebe Road, Wickford SS11",3,,1,
1054,"£325,000","Church End Lane, Runwell, Wickford SS11",2,,1,
1055,"£500,000","Church End Lane, Runwell, Wickford SS11",4,,1,
1056,"£369,500","Oak Crescent, Wickford SS11",3,,2,
1057,"£400,000","Kingley Drive, Wickford SS12",4,2,1,
1058,"£290,000","Shotgate, Wickford, Essex SS11",2,1,1,
1059,"£315,000","Doeshill Drive, Wickford SS12",2,,,
1060,"£300,000","Horkesley Way, Wickford SS12",2,1,1,
1061,"£165,500","Station Avenue, Wickford, Essex SS11",2,1,1,
1062,"£297,500","Ethelred Gardens, Wickford, Essex SS11",3,2,3,
1063,"£250,000","Station Avenue, Wickford, Essex SS11",2,1,1,
1064,"£450,000","Ethelred Gardens, Wickford, Essex SS11",3,2,3,
1065,"£300,000","Hill Avenue, Wickford SS11",2,2,1,
1066,"£585,000","31 Castledon Road, Wickford SS12",4,3,2,
1067,"£152,500","Barbour Green, Wickford, Essex SS12",2,1,1,
1068,"£230,000","Barbour Green, Wickford, Essex SS12",2,1,1,
1069,"£325,000","Roxwell Crescent, Wickford SS12",2,1,2,
1070,"£500,000","Viking Way, Runwell, Wickford SS11",4,3,2,
1071,"£375,000","Viking Way, Runwell SS11",4,3,3,
1072,"£290,000","Berens Close, Wickford, Essex SS11",3,1,1,
1073,"£192,000","Berens Close, Wickford, Essex SS11",3,1,1,
1074,"£500,000","Brooklands, Wickford SS12",4,2,1,
1075,"£205,000","Swan Lane, Wickford SS11",2,1,1,
1076,"£300,000","Macgregor Drive, Wickford, Essex SS12",2,1,1,
1077,"£198,500","Macgregor Drive, Wickford, Essex SS12",2,1,1,
1078,"£400,000","Rectory Grove, Wickford SS11",3,,2,
1079,"£250,000","The Wave, Wickford SS12",2,1,1,
1080,"£380,000","Cranfield Park Road, Wickford, Essex SS12",3,,,
1081,"£270,000","Maitland Road, Wickford SS12",2,1,1,
1082,"£400,000","Tudor Way, Wickford SS12",4,,2,
1083,"£350,000","Swan Lane, Runwell, Wickford SS11",3,1,1,
1084,"£425,000","Wallace Drive, Wickford SS12",3,,2,
1085,"£400,000","Tudor Way, Wickford SS12",4,2,1,
1086,"£535,000","The Chase, Wickford SS12",5,3,2,
1087,"£290,000","Stanmore Road, Wickford SS11",2,2,1,
1088,"£190,000","Station Avenue, Wickford SS11",1,,1,
1089,"£465,000","Beauchamps Drive, Wickford SS11",4,2,3,
1090,"£85,750","Church End Lane, Runwell, Wickford, Essex SS11",1,1,1,
1091,"£130,000","Church End Lane, Runwell, Wickford, Essex SS11",1,1,1,
1092,"£290,000","Carlyle Gardens, Wickford SS12",2,1,1,
1093,"£275,000","Thackeray Row, Wickford SS12",3,,,
1094,"£400,000","Sandown Road, Wickford SS11",4,,1,
1095,"£400,000","Robertson Drive, Wickford, Essex SS12",3,2,1,
1096,"£185,000","Fletcher Drive, Wickford, Essex SS12",2,1,1,
1097,"£171,500","Bruce Grove, Wickford, Essex SS11",3,1,1,
1098,"£280,000","Fletcher Drive, Wickford, Essex SS12",2,1,1,
1099,"£260,000","Bruce Grove, Wickford, Essex SS11",3,1,1,
1100,"£315,000","Mersea Crescent, Wickford SS12",2,1,1,
1101,"£285,000","Arran Court, Wickford SS12",2,1,1,
1102,"£360,000","Crawford Chase, Wickford SS12",3,2,2,
1103,"£699,995","Fieldway, Wickford SS12",3,2,1,
1104,"£315,000","Sinclair Walk, Wickford SS12",2,,1,
1105,"£425,000","Lilac Avenue, Wickford SS12",2,2,1,
1106,"£325,000","Roding Way, Wickford SS12",3,1,2,
1107,"£550,000","Louvaine Avenue, Wickford SS12",3,,1,
1108,"£335,000","Fourth Avenue, Wickford SS11",2,1,2,
1109,"£725,000","Church End Lane, Runwell, Wickford SS11",5,3,3,
1110,"£575,000","Saxon Close, Runwell, Wickford SS11",4,3,2,
1111,"£235,000","Bridge House Close, Wickford SS12",2,1,1,
1112,"£320,000","Thorpe Close, Wickford SS12",2,1,1,
1113,"£220,000","Wickford, Essex, . SS11",2,,2,
1114,"£275,000","Haslemere Road, Wickford SS11",2,,1,
1115,"£400,000","Victoria Crescent, Wickford SS12",3,2,2,
1116,"£395,000","Charlotte Avenue, Wickford SS12",3,,1,
1117,"£385,000","Woodberry Road, Wickford SS11",3,,,
1118,"£600,000","Roxwell Crescent, Wickford SS12",4,3,3,
1119,"£450,000","Rochford Close, Wickford SS11",4,2,3,
1120,"£400,000","Saxon Close, Runwell, Wickford SS11",4,,,
1121,"£205,000","Southend Road, Wickford, Essex SS11",2,,,
1122,"£271,000","Ozonia Way, Wickford, Essex SS12",4,2,1,
1123,"£410,000","Ozonia Way, Wickford, Essex SS12",4,2,1,
1124,"£280,000","Fletcher Drive, Wickford SS12",2,2,1,
1125,"£375,000","Laurel Avenue, Wickford SS12",3,2,1,
1126,"£530,000","London Road, Wickford SS12",4,,,
1127,"£234,000","Lower Southend Road, Wickford SS11",3,1,1,
1128,"£240,000","Doeshill Drive, Wickford SS12",1,,1,
1129,"£285,000","Ogilvie Court, Wickford SS12",2,1,1,
1130,"£550,000","Southend Road, Wickford, Wickford, Essex SS11",6,,3,
1131,"£325,000","Crouchview Close, Wickford SS11",2,,1,
1132,"£220,000","Sinclair Walk, Wickford SS12",1,1,1,
1133,"£325,000","Penrith Crescent, Wickford, Wickford, Essex SS11",2,,1,
1134,"£400,000","Highcliffe Road, Wickford, Essex SS11",3,1,1,
1135,"£295,000","Lucerne Walk, Wickford SS11",2,1,1,
1136,"£349,000","David Avenue, Wickford, Essex SS11",3,,,
1137,"£550,000","Fanton Chase, Shotgate, Essex SS11",4,2,2,
1138,"£280,000","Highcliffe Road, Wickford, Essex SS11",3,1,1,
1139,"£190,000","Golden Jubilee Way, Wickford SS12",1,1,1,
1140,"£320,000","Egbert Gardens, Runwell, Wickford SS11",2,1,1,
1141,"£700,000","Mount Road, Wickford SS11",4,3,1,
1142,"£535,000","Louvaine Avenue, Wickford SS12",3,2,2,
1143,"£475,000","Blake Hall Drive, Wickford SS11",4,2,1,
1144,"£380,000","Saxon Close, Runwell SS11",4,2,2,
1145,"£475,000","Camomile Drive, Wickford SS11",4,4,3,
1146,"£124,500","Church End Lane, Runwell, Wickford SS11",1,1,1,
1147,"£220,000","Bakers Court, Hodgson Way, Wickford, Essex SS11",2,1,1,
1148,"£300,000","Kingsley Meadows, Wickford SS12",2,1,2,
1149,"£400,000","Church End Lane, Runwell, Wickford SS11",4,2,2,
1150,"£340,000","Terence Webster Road, Wickford SS12",3,2,2,
1151,"£450,000","The Hastings, Wickford SS11",4,2,1,
1152,"£280,000","Kingsley Meadows, Wickford SS12",2,1,1,
1153,"£390,000","Glebe Road, Wickford SS11",3,,1,
1154,"£325,000","Church End Lane, Runwell, Wickford SS11",2,,1,
1155,"£500,000","Church End Lane, Runwell, Wickford SS11",4,,1,
1156,"£369,500","Oak Crescent, Wickford SS11",3,,2,
1157,"£400,000","Kingley Drive, Wickford SS12",4,2,1,
1158,"£290,000","Shotgate, Wickford, Essex SS11",2,1,1,
1159,"£315,000","Doeshill Drive, Wickford SS12",2,,,
1160,"£300,000","Horkesley Way, Wickford SS12",2,1,1,
1161,"£165,500","Station Avenue, Wickford, Essex SS11",2,1,1,
1162,"£297,500","Ethelred Gardens, Wickford, Essex SS11",3,2,3,
1163,"£250,000","Station Avenue, Wickford, Essex SS11",2,1,1,
1164,"£450,000","Ethelred Gardens, Wickford, Essex SS11",3,2,3,
1165,"£300,000","Hill Avenue, Wickford SS11",2,2,1,
1166,"£585,000","31 Castledon Road, Wickford SS12",4,3,2,
1167,"£152,500","Barbour Green, Wickford, Essex SS12",2,1,1,
1168,"£230,000","Barbour Green, Wickford, Essex SS12",2,1,1,
1169,"£325,000","Roxwell Crescent, Wickford SS12",2,1,2,
1170,"£500,000","Viking Way, Runwell, Wickford SS11",4,3,2,
1171,"£375,000","Viking Way, Runwell SS11",4,3,3,
1172,"£290,000","Berens Close, Wickford, Essex SS11",3,1,1,
1173,"£192,000","Berens Close, Wickford, Essex SS11",3,1,1,
1174,"£500,000","Brooklands, Wickford SS12",4,2,1,
1175,"£205,000","Swan Lane, Wickford SS11",2,1,1,
1176,"£300,000","Macgregor Drive, Wickford, Essex SS12",2,1,1,
1177,"£198,500","Macgregor Drive, Wickford, Essex SS12",2,1,1,
1178,"£400,000","Rectory Grove, Wickford SS11",3,,2,
1179,"£250,000","The Wave, Wickford SS12",2,1,1,
1180,"£380,000","Cranfield Park Road, Wickford, Essex SS12",3,,,
1181,"£270,000","Maitland Road, Wickford SS12",2,1,1,
1182,"£400,000","Tudor Way, Wickford SS12",4,,2,
1183,"£350,000","Swan Lane, Runwell, Wickford SS11",3,1,1,
1184,"£425,000","Wallace Drive, Wickford SS12",3,,2,
1185,"£400,000","Tudor Way, Wickford SS12",4,2,1,
1186,"£535,000","The Chase, Wickford SS12",5,3,2,
1187,"£290,000","Stanmore Road, Wickford SS11",2,2,1,
1188,"£190,000","Station Avenue, Wickford SS11",1,,1,
1189,"£465,000","Beauchamps Drive, Wickford SS11",4,2,3,
1190,"£85,750","Church End Lane, Runwell, Wickford, Essex SS11",1,1,1,
1191,"£130,000","Church End Lane, Runwell, Wickford, Essex SS11",1,1,1,
1192,"£290,000","Carlyle Gardens, Wickford SS12",2,1,1,
1193,"£275,000","Thackeray Row, Wickford SS12",3,,,
1194,"£400,000","Sandown Road, Wickford SS11",4,,1,
1195,"£400,000","Robertson Drive, Wickford, Essex SS12",3,2,1,
1196,"£185,000","Fletcher Drive, Wickford, Essex SS12",2,1,1,
1197,"£171,500","Bruce Grove, Wickford, Essex SS11",3,1,1,
1198,"£280,000","Fletcher Drive, Wickford, Essex SS12",2,1,1,
1199,"£260,000","Bruce Grove, Wickford, Essex SS11",3,1,1,
1200,"£315,000","Mersea Crescent, Wickford SS12",2,1,1,
1201,"£285,000","Arran Court, Wickford SS12",2,1,1,
1202,"£360,000","Crawford Chase, Wickford SS12",3,2,2,
1203,"£699,995","Fieldway, Wickford SS12",3,2,1,
1204,"£315,000","Sinclair Walk, Wickford SS12",2,,1,
1205,"£425,000","Lilac Avenue, Wickford SS12",2,2,1,
1206,"£325,000","Roding Way, Wickford SS12",3,1,2,
1207,"£550,000","Louvaine Avenue, Wickford SS12",3,,1,
1208,"£335,000","Fourth Avenue, Wickford SS11",2,1,2,
1209,"£725,000","Church End Lane, Runwell, Wickford SS11",5,3,3,
1210,"£575,000","Saxon Close, Runwell, Wickford SS11",4,3,2,
1211,"£235,000","Bridge House Close, Wickford SS12",2,1,1,
1212,"£320,000","Thorpe Close, Wickford SS12",2,1,1,
1213,"£220,000","Wickford, Essex, . SS11",2,,2,
1214,"£275,000","Haslemere Road, Wickford SS11",2,,1,
1215,"£400,000","Victoria Crescent, Wickford SS12",3,2,2,
1216,"£395,000","Charlotte Avenue, Wickford SS12",3,,1,
1217,"£385,000","Woodberry Road, Wickford SS11",3,,,
1218,"£600,000","Roxwell Crescent, Wickford SS12",4,3,3,
1219,"£450,000","Rochford Close, Wickford SS11",4,2,3,
1220,"£400,000","Saxon Close, Runwell, Wickford SS11",4,,,
1221,"£205,000","Southend Road, Wickford, Essex SS11",2,,,
1222,"£271,000","Ozonia Way, Wickford, Essex SS12",4,2,1,
1223,"£410,000","Ozonia Way, Wickford, Essex SS12",4,2,1,
1224,"£280,000","Fletcher Drive, Wickford SS12",2,2,1,
1225,"£375,000","Laurel Avenue, Wickford SS12",3,2,1,
1226,"£530,000","London Road, Wickford SS12",4,,,
1227,"£234,000","Lower Southend Road, Wickford SS11",3,1,1,
1228,"£240,000","Doeshill Drive, Wickford SS12",1,,1,
1229,"£285,000","Ogilvie Court, Wickford SS12",2,1,1,
1230,"£550,000","Southend Road, Wickford, Wickford, Essex SS11",6,,3,
1231,"£325,000","Crouchview Close, Wickford SS11",2,,1,
1232,"£220,000","Sinclair Walk, Wickford SS12",1,1,1,
1233,"£325,000","Penrith Crescent, Wickford, Wickford, Essex SS11",2,,1,
1234,"£400,000","Highcliffe Road, Wickford, Essex SS11",3,1,1,
1235,"£295,000","Lucerne Walk, Wickford SS11",2,1,1,
1236,"£349,000","David Avenue, Wickford, Essex SS11",3,,,
1237,"£550,000","Fanton Chase, Shotgate, Essex SS11",4,2,2,
1238,"£280,000","Highcliffe Road, Wickford, Essex SS11",3,1,1,
1239,"£190,000","Golden Jubilee Way, Wickford SS12",1,1,1,
1240,"£320,000","Egbert Gardens, Runwell, Wickford SS11",2,1,1,
1241,"£700,000","Mount Road, Wickford SS11",4,3,1,
1242,"£535,000","Louvaine Avenue, Wickford SS12",3,2,2,
1243,"£475,000","Blake Hall Drive, Wickford SS11",4,2,1,
1244,"£380,000","Saxon Close, Runwell SS11",4,2,2,
1245,"£475,000","Camomile Drive, Wickford SS11",4,4,3,
1246,"£124,500","Church End Lane, Runwell, Wickford SS11",1,1,1,
1247,"£220,000","Bakers Court, Hodgson Way, Wickford, Essex SS11",2,1,1,
1248,"£300,000","Kingsley Meadows, Wickford SS12",2,1,2,
1249,"£400,000","Church End Lane, Runwell, Wickford SS11",4,2,2,
1250,"£340,000","Terence Webster Road, Wickford SS12",3,2,2,
1251,"£450,000","The Hastings, Wickford SS11",4,2,1,
1252,"£280,000","Kingsley Meadows, Wickford SS12",2,1,1,
1253,"£390,000","Glebe Road, Wickford SS11",3,,1,
1254,"£325,000","Church End Lane, Runwell, Wickford SS11",2,,1,
1255,"£500,000","Church End Lane, Runwell, Wickford SS11",4,,1,
1256,"£369,500","Oak Crescent, Wickford SS11",3,,2,
1257,"£400,000","Kingley Drive, Wickford SS12",4,2,1,
1258,"£290,000","Shotgate, Wickford, Essex SS11",2,1,1,
1259,"£315,000","Doeshill Drive, Wickford SS12",2,,,
1260,"£300,000","Horkesley Way, Wickford SS12",2,1,1,
1261,"£165,500","Station Avenue, Wickford, Essex SS11",2,1,1,
1262,"£297,500","Ethelred Gardens, Wickford, Essex SS11",3,2,3,
1263,"£250,000","Station Avenue, Wickford, Essex SS11",2,1,1,
1264,"£450,000","Ethelred Gardens, Wickford, Essex SS11",3,2,3,
1265,"£300,000","Hill Avenue, Wickford SS11",2,2,1,
1266,"£585,000","31 Castledon Road, Wickford SS12",4,3,2,
1267,"£152,500","Barbour Green, Wickford, Essex SS12",2,1,1,
1268,"£230,000","Barbour Green, Wickford, Essex SS12",2,1,1,
1269,"£325,000","Roxwell Crescent, Wickford SS12",2,1,2,
1270,"£500,000","Viking Way, Runwell, Wickford SS11",4,3,2,
1271,"£375,000","Viking Way, Runwell SS11",4,3,3,
1272,"£290,000","Berens Close, Wickford, Essex SS11",3,1,1,
1273,"£192,000","Berens Close, Wickford, Essex SS11",3,1,1,
1274,"£500,000","Brooklands, Wickford SS12",4,2,1,
1275,"£205,000","Swan Lane, Wickford SS11",2,1,1,
1276,"£300,000","Macgregor Drive, Wickford, Essex SS12",2,1,1,
1277,"£198,500","Macgregor Drive, Wickford, Essex SS12",2,1,1,
1278,"£400,000","Rectory Grove, Wickford SS11",3,,2,
1279,"£250,000","The Wave, Wickford SS12",2,1,1,
